pid,local_id,parent,mods_genre_ms,Title
harleyspiller:40542,16-4-6,info:fedora/harleyspiller:MetadataReview7,menus,Ever Green
harleyspiller:39103,16-4-7,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40530,16-4-7,info:fedora/harleyspiller:MetadataReview7,menus,Full Kee Restaurant
harleyspiller:39101,16-4-8,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40528,16-4-8,info:fedora/harleyspiller:MetadataReview7,menus,Full Kee Restaurant
harleyspiller:39106,16-4-9,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40536,16-4-9,info:fedora/harleyspiller:MetadataReview7,menus,Panda Veg
harleyspiller:39072,16-5-1,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40567,16-5-1,info:fedora/harleyspiller:MetadataReview7,menus,Joy Young
harleyspiller:39049,16-6-1,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40583,16-6-1,info:fedora/harleyspiller:MetadataReview7,menus,Authentic Hunan Wok Restaurant
harleyspiller:38990,16-6-10,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40641,16-6-10,info:fedora/harleyspiller:MetadataReview7,menus,Hing Loon
harleyspiller:39017,16-6-11,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40629,16-6-11,info:fedora/harleyspiller:MetadataReview7,menus,Ho Ho Seafood Restaurant
harleyspiller:39035,16-6-12,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40600,16-6-12,info:fedora/harleyspiller:MetadataReview7,menus,Ho Yuen
harleyspiller:39067,16-6-13,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40574,16-6-13,info:fedora/harleyspiller:MetadataReview7,menus,Honey Court
harleyspiller:39055,16-6-14,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40580,16-6-14,info:fedora/harleyspiller:MetadataReview7,menus,House of Hong
harleyspiller:39032,16-6-15,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40614,16-6-15,info:fedora/harleyspiller:MetadataReview7,menus,Kong Chow
harleyspiller:39020,16-6-16,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40617,16-6-16,info:fedora/harleyspiller:MetadataReview7,menus,Mike's Noodle House
harleyspiller:39005,16-6-17,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40635,16-6-17,info:fedora/harleyspiller:MetadataReview7,menus,Mom's Teriyaki
harleyspiller:38996,16-6-18,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40650,16-6-18,info:fedora/harleyspiller:MetadataReview7,menus,New Hong Kong
harleyspiller:39008,16-6-19,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40623,16-6-19,info:fedora/harleyspiller:MetadataReview7,menus,Noble Court
harleyspiller:39011,16-6-2,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40638,16-6-2,info:fedora/harleyspiller:MetadataReview7,menus,Bamboo Garden
harleyspiller:39014,16-6-20,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40626,16-6-20,info:fedora/harleyspiller:MetadataReview7,menus,Peking Garden
harleyspiller:38993,16-6-21,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40647,16-6-21,info:fedora/harleyspiller:MetadataReview7,menus,Phnom Penh
harleyspiller:39064,16-6-22,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40571,16-6-22,info:fedora/harleyspiller:MetadataReview7,menus,Pho.Com Restaurant
harleyspiller:39046,16-6-23,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40606,16-6-23,info:fedora/harleyspiller:MetadataReview7,menus,Romiós
harleyspiller:39029,16-6-24,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40611,16-6-24,info:fedora/harleyspiller:MetadataReview7,menus,Sea Garden
harleyspiller:39058,16-6-25,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40589,16-6-25,info:fedora/harleyspiller:MetadataReview7,menus,Szechuan Noodle Bowl
harleyspiller:38999,16-6-3,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40620,16-6-3,info:fedora/harleyspiller:MetadataReview7,menus,Chef Wang
harleyspiller:39002,16-6-4,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40632,16-6-4,info:fedora/harleyspiller:MetadataReview7,menus,China Cafe
harleyspiller:39023,16-6-5,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40644,16-6-5,info:fedora/harleyspiller:MetadataReview7,menus,Chinese Gourmet
harleyspiller:39026,16-6-6,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40577,16-6-6,info:fedora/harleyspiller:MetadataReview7,menus,East Win
harleyspiller:39061,16-6-7,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40603,16-6-7,info:fedora/harleyspiller:MetadataReview7,menus,Grand Village
harleyspiller:39070,16-6-8,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40609,16-6-8,info:fedora/harleyspiller:MetadataReview7,menus,Green Village
harleyspiller:39038,16-6-9,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40592,16-6-9,info:fedora/harleyspiller:MetadataReview7,menus,Greenwood Mandarin Restaurant
harleyspiller:15523,17-6-7,info:fedora/harleyspiller:collection,menus,Tianjin Gou-Bu-Li Bun
harleyspiller:15515,17-6-7,info:fedora/harleyspiller:collection,menus,Tianjin Gou-Bu-Li Bun
harleyspiller:40368,18-2-1,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40377,18-2-1,info:fedora/harleyspiller:MetadataReview7,menus,Beijing Quanjude Roast Duck Retaurant
harleyspiller:40374,18-2-2,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40383,18-2-2,info:fedora/harleyspiller:MetadataReview7,menus,[Menu in Chinese]
harleyspiller:40371,18-2-3,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40380,18-2-3,info:fedora/harleyspiller:MetadataReview7,menus,Zhi Wei Guan
harleyspiller:40347,18-3-1,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40403,18-3-1,info:fedora/harleyspiller:MetadataReview7,menus,[Menu in Chinese]
harleyspiller:40342,18-3-10,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40405,18-3-10,info:fedora/harleyspiller:MetadataReview7,menus,Kung Wo
harleyspiller:40328,18-3-11,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40395,18-3-11,info:fedora/harleyspiller:MetadataReview7,menus,Spaghetti Factory
harleyspiller:40360,18-3-12,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40427,18-3-12,info:fedora/harleyspiller:MetadataReview7,menus,Sun Wing Fung Restaurant
harleyspiller:40345,18-3-13,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40414,18-3-13,info:fedora/harleyspiller:MetadataReview7,menus,Sun Kee Noodle Restaurant
harleyspiller:40354,18-3-14,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40421,18-3-14,info:fedora/harleyspiller:MetadataReview7,menus,Super Star Seafood Restaurant
harleyspiller:40365,18-3-15,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40429,18-3-15,info:fedora/harleyspiller:MetadataReview7,menus,T.G.I. Friday's
harleyspiller:40320,18-3-16,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40389,18-3-16,info:fedora/harleyspiller:MetadataReview7,menus,Tokyo House
harleyspiller:40332,18-3-17,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40399,18-3-17,info:fedora/harleyspiller:MetadataReview7,menus,Wing Yuen Noodles & Congee Kitchen
harleyspiller:40337,18-3-18,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40411,18-3-18,info:fedora/harleyspiller:MetadataReview7,menus,Yung Kee Restaurant
harleyspiller:40340,18-3-2,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40416,18-3-2,info:fedora/harleyspiller:MetadataReview7,menus,[Menu in Chinese]
harleyspiller:40325,18-3-3,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40424,18-3-3,info:fedora/harleyspiller:MetadataReview7,menus,Tsui Hang Village Restaurant
harleyspiller:40323,18-3-4,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40432,18-3-4,info:fedora/harleyspiller:MetadataReview7,menus,Lan Lan Noodle
harleyspiller:40334,18-3-5,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40418,18-3-5,info:fedora/harleyspiller:MetadataReview7,menus,Deli Garden
harleyspiller:40352,18-3-6,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40401,18-3-6,info:fedora/harleyspiller:MetadataReview7,menus,Happy Garden Noodle & Congee Kitchen
harleyspiller:40362,18-3-7,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40386,18-3-7,info:fedora/harleyspiller:MetadataReview7,menus,Harbour Cafe
harleyspiller:40357,18-3-8,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40392,18-3-8,info:fedora/harleyspiller:MetadataReview7,menus,Italy France Japan Food Plaza
harleyspiller:40349,18-3-9,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40408,18-3-9,info:fedora/harleyspiller:MetadataReview7,menus,Italy France Japan Food Plaza
harleyspiller:40294,18-4-1,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40437,18-4-1,info:fedora/harleyspiller:MetadataReview7,menus,[Menu in Japanese]
harleyspiller:40315,18-4-10,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40451,18-4-10,info:fedora/harleyspiller:MetadataReview7,menus,Takashimaya
harleyspiller:40306,18-4-11,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40460,18-4-11,info:fedora/harleyspiller:MetadataReview7,menus,Suika Chinese Restaurant
harleyspiller:40309,18-4-2,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40463,18-4-2,info:fedora/harleyspiller:MetadataReview7,menus,Japan Airlines
harleyspiller:40318,18-4-3,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40454,18-4-3,info:fedora/harleyspiller:MetadataReview7,menus,[Menu in Japanese]
harleyspiller:40312,18-4-4,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40448,18-4-4,info:fedora/harleyspiller:MetadataReview7,menus,[Manjyutei]
harleyspiller:40302,18-4-5,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40456,18-4-5,info:fedora/harleyspiller:MetadataReview7,menus,Toh-Ten-Koh
harleyspiller:40300,18-4-6,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40440,18-4-6,info:fedora/harleyspiller:MetadataReview7,menus,[Menu in Japanese]
harleyspiller:40291,18-4-7,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40445,18-4-7,info:fedora/harleyspiller:MetadataReview7,menus,[Menu in Japanese]
harleyspiller:40288,18-4-8,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40442,18-4-8,info:fedora/harleyspiller:MetadataReview7,menus,Garden Restaurant Serena Sunset Lounge
harleyspiller:40297,18-4-9,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40434,18-4-9,info:fedora/harleyspiller:MetadataReview7,menus,Nakau
harleyspiller:40285,18-5-1,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40469,18-5-1,info:fedora/harleyspiller:MetadataReview7,menus,New American Kitchen
harleyspiller:40282,18-5-2,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40466,18-5-2,info:fedora/harleyspiller:MetadataReview7,menus,Wah Kuo Restaurant
harleyspiller:40280,18-6-1,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40472,18-6-1,info:fedora/harleyspiller:MetadataReview7,menus,Xin Tao Yuan Restaurant
harleyspiller:29522,18-8-1,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:49165,18-8-1,info:fedora/harleyspiller:MetadataReview11,menus,Asia Restaurant
harleyspiller:29530,18-8-2,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:49154,18-8-2,info:fedora/harleyspiller:MetadataReview11,menus,Golden Hill Chinese Restaurant
harleyspiller:29525,18-8-3,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:49160,18-8-3,info:fedora/harleyspiller:MetadataReview11,menus,New Dragon City Chinese Restaurant
harleyspiller:29528,18-8-4,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:49163,18-8-4,info:fedora/harleyspiller:MetadataReview11,menus,Tai Tung Chinese Restaurant
harleyspiller:29533,18-8-5,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:49157,18-8-5,info:fedora/harleyspiller:MetadataReview11,menus,Well Done Chinese Noodle Bar
harleyspiller:38438,19-1-1,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40674,19-1-1,info:fedora/harleyspiller:MetadataReview7,menus,Chang's
harleyspiller:38443,19-1-2,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40656,19-1-2,info:fedora/harleyspiller:MetadataReview7,menus,China Moon
harleyspiller:38445,19-1-3,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40662,19-1-3,info:fedora/harleyspiller:MetadataReview7,menus,Hong Kong King Buffet II
harleyspiller:38444,19-1-4,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40659,19-1-4,info:fedora/harleyspiller:MetadataReview7,menus,Main Moon
harleyspiller:38442,19-1-5,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
