local ID,Correct Document ID,person_name,Update_Person_Note_1,role,Update Role to ,Source Data from https://docs.google.com/spreadsheets/d/1FOGLzWUCnqeR9FoqH_sUAKdSa6-gG1Rc5ncKtoT5p4k/edit#gid=684112097,related_people_original
2383.0,Echnebi_Defteri_125,"Dizdars, Kadı of Gelibolu",delete,Addressee,,,
2385.0,Echnebi_Defteri_125,"Icazetname, Mühürlü Temessük",delete,undetermined,,,
2386.0,Echnebi_Defteri_126,Kadi of Istanbul and Galata,delete,Addressee,,,
2387.0,Echnebi_Defteri_127,"Haleb, Beglerbegi; Kadi",delete,Addressee,,,
2388.0,Echnebi_Defteri_128,"Haleb, Beglerbegi; Kadi of",delete,Addressee,,,
2389.0,Echnebi_Defteri_13,"Ankara, Kadı; Kala dizdar of",delete,Addressee,,,
2392.0,Echnebi_Defteri_130,Ali Aga,Ali Ağa,undetermined,,,
2393.0,Echnebi_Defteri_130,Bogaz,delete,undetermined,,,
2390.0,Echnebi_Defteri_130,"Hisari, Kadi and Dizards of Gelibolu",delete,Addressee,,,
2391.0,Echnebi_Defteri_130,Kuyucubasi,delete,undetermined,,,
2394.0,Echnebi_Defteri_131,"Mar, Kadi of",delete,Addressee,,,
2395.0,Echnebi_Defteri_132,"Mora, Kadi; Dizdar of; Reis, Murad",Murad Reis - Mora dizdarı ve kadısı,Addressee,,,
2396.0,Echnebi_Defteri_133,"Naksa, Kadi of",delete,Addressee,,,
2397.0,Echnebi_Defteri_133,"Reis, Murad",Murad Reis ,Mentioned,,,
2400.0,Echnebi_Defteri_135,Mutasarrıf of Hersek,delete,undetermined,,,
2399.0,Echnebi_Defteri_135,previous Beglerbegi of Bosna,delete,undetermined,,,
2398.0,Echnebi_Defteri_135,"sancagı, Ibrahim paşa",delete,Addressee,,,
2401.0,Echnebi_Defteri_136,"Hasan, Veli and",Hasan ,undetermined,,,
2402.0,Echnebi_Defteri_137,"Drac, Kadi",delete,Addressee,,,
2406.0,Echnebi_Defteri_137,Dukagin begi,delete,undetermined,,,
2403.0,Echnebi_Defteri_137,Kala dizdars of,delete,undetermined,,,
2405.0,Echnebi_Defteri_137,levend kayıks,delete,undetermined,,,
2404.0,Echnebi_Defteri_137,"Mehmed, Musluman kalyatas",Mehmed,undetermined,,,
2408.0,Echnebi_Defteri_138,"emini, Beytülmal",delete,undetermined,,,
2407.0,Echnebi_Defteri_138,"Galata, Kadi of",delete,Addressee,,,
2409.0,Echnebi_Defteri_14,"Galata, Kadi of; Anton, Marko",delete,Addressee,,,
2410.0,Echnebi_Defteri_140,Beglerbegi,delete,Addressee,,,
2411.0,Echnebi_Defteri_140,Civan,,Translator (Dragoman),,,
2413.0,Echnebi_Defteri_140,Emir Huseyin,,undetermined,,,
2412.0,Echnebi_Defteri_140,Kadi of Haleb,delete,undetermined,,,
2414.0,Echnebi_Defteri_141,"hümayun, Nişan-ı; Kassams, Beytülmal emins;",delete,Addressee,,,
2416.0,Echnebi_Defteri_142,"Kassams, Beytülmal emins",delete,Mentioned,,,
2415.0,Echnebi_Defteri_142,Semsi Pasa; Kadi of Izmir,Şemsi Paşa - İzmir Kadısı,Addressee,,,
2417.0,Echnebi_Defteri_143,"Kile, Beg; Kadi of",delete,Addressee,,,
2418.0,Echnebi_Defteri_145,"Klis, Beg; Kadi of; Mahmud",Mahmud Bey - Kilis Kadısı,Addressee,,,
2419.0,Echnebi_Defteri_146,"Mora, Beg of",delete,Addressee,,,
2420.0,Echnebi_Defteri_146,"Paşa, Mehmed",Mehmed Paşa,undetermined,,,
2421.0,Echnebi_Defteri_147,"navy, Military Chief (serdar) of the",delete,Addressee,,,
2422.0,Echnebi_Defteri_148,"Pasa, Kapudan; Marco",parse,Addressee,,,"Pasa, Kapudan; Marco|Addressee|Alexandr, Darna|Mentioned"
2424.0,Echnebi_Defteri_149,Marco,,Mentioned,,,
2423.0,Echnebi_Defteri_149,"Paşa, Kapudan",delete,Addressee,,,
2425.0,Echnebi_Defteri_15,"Mar'amo, Marko Anton",,undetermined,,,
2428.0,Echnebi_Defteri_150,"Kostaban, Domiko",,undetermined,,,
2426.0,Echnebi_Defteri_150,"Sakiz, Beg and Kadi of",delete,Addressee,,,
2427.0,Echnebi_Defteri_150,"Sakiz, consul of",delete,Translator (Dragoman),,,
2429.0,Echnebi_Defteri_153,"Ankara, Kadi of",delete,Addressee,,,
2433.0,Echnebi_Defteri_154,Beybazari,delete,undetermined,,,
2430.0,Echnebi_Defteri_154,Kadi,delete,undetermined,,,
2432.0,Echnebi_Defteri_154,Kadi of Uskub,delete,undetermined,,,
2431.0,Echnebi_Defteri_154,Mal Defterdari of Bosna,delete,undetermined,,,
2434.0,Echnebi_Defteri_155,"Bogaz, Beg",delete,Addressee,,,
2436.0,Echnebi_Defteri_155,Dizdars of,delete,Addressee,,,
2435.0,Echnebi_Defteri_155,Kadi of Yalis,delete,undetermined,,,
2438.0,Echnebi_Defteri_156,Begs,delete,undetermined,,,
2437.0,Echnebi_Defteri_156,"Bogdan, All the Kadıs",delete,Addressee,,,
2439.0,Echnebi_Defteri_156,Francesko,,undetermined,,,
2440.0,Echnebi_Defteri_156,Kala agas on from the Sublime Porte to,delete,undetermined,,,
2443.0,Echnebi_Defteri_157,Bogaz; Sakiz,delete,undetermined,,,
2441.0,Echnebi_Defteri_157,"Bozcaada, Sancakbegis",delete,Addressee,,,
2442.0,Echnebi_Defteri_157,Kadi of Hisar,delete,undetermined,,,
2445.0,Echnebi_Defteri_157,Nefer-l,delete,undetermined,,,
2444.0,Echnebi_Defteri_157,"Yeniceri, Cianinefer-u Kapici",delete,undetermined,,,
2447.0,Echnebi_Defteri_158,"Berati, Niksa Veled Nikola Buyonik",Niksa veled-i Nikola,Translator (Dragoman),,,
2446.0,Echnebi_Defteri_158,"Buyonik, Elci; Niksa Veled Nikola",Niksa veled-i Nikola,Addressee,,,
2449.0,Echnebi_Defteri_158,Tercumanlik,delete,undetermined,,,
2448.0,Echnebi_Defteri_158,"Yeniceri, Cianinefer-u Kapici and Nefer-l",delete,Mentioned,,,
2453.0,Echnebi_Defteri_159,Balkacizade Mustafa,,undetermined,,,
2451.0,Echnebi_Defteri_159,"Buyonik, Elci",,Mentioned,,,
2450.0,Echnebi_Defteri_159,"Cavus, Kadi of Klis",delete,Addressee,,,
2452.0,Echnebi_Defteri_159,Niksa Veled Nikola,,Mentioned,,,
2454.0,Echnebi_Defteri_16,"Reis, Mustafa",Mustafa Reis,undetermined,,,
2455.0,Echnebi_Defteri_160,"Murad, Havacı",,undetermined,,,
2458.0,Echnebi_Defteri_161,"Han, Simon f. Pietro Nicolini/Nicolich",,undetermined,,,
2459.0,Echnebi_Defteri_161,Hudavendigar,,undetermined,,,
2456.0,Echnebi_Defteri_161,"lands, All the Sancakbegis and Kadi in the Ottoman",delete,Addressee,,,
2457.0,Echnebi_Defteri_161,"Petro, Simon f. Pietro Nicolini/Nicolich;",,Translator (Dragoman),,,
2461.0,Echnebi_Defteri_162,Beglerbegis of Mora,delete,undetermined,,,
2460.0,Echnebi_Defteri_162,"Mezestre, Kapudan Pasa",delete,Addressee,,,
2463.0,Echnebi_Defteri_163,"Dolfini, Venitian Bailo",Dolfin [bailo],Translator (Dragoman),,,
2462.0,Echnebi_Defteri_163,"Misir, Beglebegi of",delete,Addressee,,,
2464.0,Echnebi_Defteri_164,"Misir, Beglerbegi and Kadi of",delete,Addressee,,,
2466.0,Echnebi_Defteri_165,"Maris, Maryo",,undetermined,,,
2465.0,Echnebi_Defteri_165,"Sakiz, consul on",delete,Translator (Dragoman),,,
2469.0,Echnebi_Defteri_166,"Antonio, San",,undetermined,,,
2468.0,Echnebi_Defteri_166,Begs and Kadis on the,delete,undetermined,,,
2467.0,Echnebi_Defteri_166,"sea, Kapudan Pasa",delete,Addressee,,,
2471.0,Echnebi_Defteri_167,Kadıs,delete,undetermined,,,
2473.0,Echnebi_Defteri_167,Neferat Agas,delete,undetermined,,,
2470.0,Echnebi_Defteri_167,"Venice, All Begs",delete,Addressee,,,
2472.0,Echnebi_Defteri_167,Voyvodas from the Sublime Porte to,delete,undetermined,,,
2475.0,Echnebi_Defteri_168,"[Salvago, Giuliano]",,Translator (Dragoman),,,
2481.0,Echnebi_Defteri_168,Culyan,,undetermined,,,
2478.0,Echnebi_Defteri_168,Ford,,undetermined,,,
2477.0,Echnebi_Defteri_168,Fored,,undetermined,,,
2476.0,Echnebi_Defteri_168,Kadıs in the area from the sublime porte to,delete,undetermined,,,
2480.0,Echnebi_Defteri_168,Kored,,undetermined,,,
2479.0,Echnebi_Defteri_168,Kurd,delete,undetermined,,,
2474.0,Echnebi_Defteri_168,"Venice, Begs",delete,Addressee,,,
2483.0,Echnebi_Defteri_169,"Culyan [Salvago, Giuliano]","Salvago, Giuliano",Mentioned,,,
2484.0,Echnebi_Defteri_169,Hersek,delete,undetermined,,,
2482.0,Echnebi_Defteri_169,"vilayets, Beglerbegi of Bosna",delete,Addressee,,,
2485.0,Echnebi_Defteri_17,"Gelibolu, Kadi of",delete,Addressee,,,
2489.0,Echnebi_Defteri_170,Anadolu,delete,undetermined,,,
2488.0,Echnebi_Defteri_170,and kadıs in Rumili,delete,undetermined,,,
2490.0,Echnebi_Defteri_170,and Leb-I,delete,undetermined,,,
2486.0,Echnebi_Defteri_170,"derya, Beglerbegs",delete,Addressee,,,
2491.0,Echnebi_Defteri_170,Petro; Hudavendigar,,undetermined,,,
2487.0,Echnebi_Defteri_170,sancakbegs,delete,undetermined,,,
2492.0,Echnebi_Defteri_171,"Dubrovnik, Begs and Kadi on the way from the capital to",delete,Addressee,,,
2493.0,Echnebi_Defteri_171,"Moris, Cona",,Translator (Dragoman),,,
2495.0,Echnebi_Defteri_172,Dizdars of Bogaz,delete,undetermined,,,
2494.0,Echnebi_Defteri_172,"Hisari, Begs and Kadis on the sea",delete,Addressee,,,
2499.0,Echnebi_Defteri_173,Cayşani veled,,undetermined,,,
2496.0,Echnebi_Defteri_173,"Karadeniz, Kadı geçidi",delete,Addressee,,,
2498.0,Echnebi_Defteri_173,"Merbaka, Pikşa",,undetermined,,,
2497.0,Echnebi_Defteri_173,Yalıs in,delete,undetermined,,,
2500.0,Echnebi_Defteri_174,"Katora, Begs",delete,Addressee,,,
2503.0,Echnebi_Defteri_175,Alberdi [Girolamo,,undetermined,,,
2505.0,Echnebi_Defteri_175,Alberti],,undetermined,,,
2502.0,Echnebi_Defteri_175,"Alberti], Yirolamo",,Translator (Dragoman),,,
2501.0,Echnebi_Defteri_175,"mahruse, Begs",delete,undetermined,,,
2504.0,Echnebi_Defteri_175,Subaşıs in memalik-i,delete,undetermined,,,
2507.0,Echnebi_Defteri_175,Yirolamo Alberdi [Girolamo,"Alberti, Girolamo",undetermined,,,
2506.0,Echnebi_Defteri_175,Yirolamo Alberdi [GirolamoAlberti],"Alberti, Girolamo",undetermined,,,
2509.0,Echnebi_Defteri_176,Begs in all places from the Sublime Porte to Mora and,delete,undetermined,,,
2508.0,Echnebi_Defteri_176,"Mezestre, Kadi",delete,Addressee,,,
2510.0,Echnebi_Defteri_177,"Naksa, Kadi of Gelibolu; Sakiz and",delete,Addressee,,,
2514.0,Echnebi_Defteri_178,Dizdars from Istanbul to Cezair and from Frengistan to Asitane-i,delete,undetermined,,,
2513.0,Echnebi_Defteri_178,Kadirga Reises,delete,undetermined,,,
2512.0,Echnebi_Defteri_178,Naibs,delete,undetermined,,,
2511.0,Echnebi_Defteri_178,"Saadet, Kapudan Pasa",Saadet Paşa - Kapudan ,Addressee,,,
2515.0,Echnebi_Defteri_179,"Sancaks, Saruhan",delete,Addressee,,,
2516.0,Echnebi_Defteri_18,"Metris, Beglerbegi of",delete,Addressee,,,
2517.0,Echnebi_Defteri_18,"salah, Sulh ve",delete,undetermined,,,
2520.0,Echnebi_Defteri_180,Sakiz,delete,undetermined,,,
2518.0,Echnebi_Defteri_180,"Semaverhan, Kadi of Izmir",Semaverhan - İzmir Kadısı,Addressee,,,
2519.0,Echnebi_Defteri_180,Tire; Manisa,delete,undetermined,,,
2521.0,Echnebi_Defteri_181,"Venice, Begs; Kadıs from Istanbul to",delete,Addressee,,,
2522.0,Echnebi_Defteri_182,"Yolya, Marhat son of David from",,Addressee,,,
2523.0,Echnebi_Defteri_183,Beg and Qadi of Alexandria (Iskenderiye),delete,Addressee,,,
2524.0,Echnebi_Defteri_183,"Yorgi, Marko Atton",,undetermined,,,
2525.0,Echnebi_Defteri_184,"Avlonya, Beg of",delete,Addressee,,,
2526.0,Echnebi_Defteri_184,"Lombardo, Giulio",,Translator (Dragoman),,,
2527.0,Echnebi_Defteri_185,"Begs, Venedik doju; han, mevlana Ali; Süleyman",Mevlana Ali,Addressee,,,
2528.0,Echnebi_Defteri_186,"han, mevlana Ali",Mevlana Ali han,Mentioned,,,
2529.0,Echnebi_Defteri_187,"Değirmenlik, Beg; Kadi of",delete,Addressee,,,
2530.0,Echnebi_Defteri_188,"Değirmenlik, Kapudan Paşa; Kadı of; Marko",delete,Addressee,,,
2531.0,Echnebi_Defteri_19,"Misir, Beglerbegi of",delete,Addressee,,,
2532.0,Echnebi_Defteri_190,"Egypt, Governor (vali) and the Qadi of",delete,Addressee,,,
2533.0,Echnebi_Defteri_191,"Eminis, Beg; Kadi; Iskele; Munul",delete,Addressee,,,
2534.0,Echnebi_Defteri_191,"Yoli, Batsata;",,Translator (Dragoman),,,
2535.0,Echnebi_Defteri_192,Munul,,Mentioned,,,
2536.0,Echnebi_Defteri_193,"Girit, Mehmed; Beglerbegi of Cezair-igarb; Mutasarrif of Sanak; Hakala; Kadi of",parse,Addressee,,,"Girit, Mehmed; Beglerbegi of Cezair-igarb; Mutasarrif of Sanak; Hakala; Kadi of|Addressee"
2537.0,Echnebi_Defteri_194,"Haleb, Beglerbegi of; Pirin, Sulh ve salah;",delete,Addressee,,,
2538.0,Echnebi_Defteri_195,"Haleb, Beglerbegi; Kadı; Defterdar of",delete,Addressee,,,
2539.0,Echnebi_Defteri_195,"Pirin, Sulh ve salah",delete,Mentioned,,,
2540.0,Echnebi_Defteri_196,"Haleb, Defterdar of; Pirin, Ahmed Paşa;",delete,Addressee,,,
2541.0,Echnebi_Defteri_197,"Hisari, Dizdars of Bogaz",delete,Addressee,,,
2542.0,Echnebi_Defteri_197,"Pirin, Ahmed Paşa",,Mentioned,,,
2543.0,Echnebi_Defteri_198,"Inebahti, Kadi of Mora;",delete,Addressee,,,
2544.0,Echnebi_Defteri_199,"Istanbul, Kadi of",delete,Addressee,,,
2545.0,Echnebi_Defteri_20,"Domado, Anton",,Translator (Dragoman),,,
2546.0,Echnebi_Defteri_204,"Karadeniz, Kadı geçidi; Yalıs in",delete,Addressee,,,
2547.0,Echnebi_Defteri_205,"Konapa, Kadı of; Hasan",parse,Addressee,,,"Konapa, Kadı of; Hasan, Marcantonio Borisi; Sarayli|Addressee"
2548.0,Echnebi_Defteri_205,Marcantonio Borisi,"Borisi, Marcantonio",undetermined,,,
2549.0,Echnebi_Defteri_205,Sarayli,delete,undetermined,,,
2551.0,Echnebi_Defteri_206,"Hasan, Marcantonio Borisi","Borisi, Marcantonio",Mentioned,,,
2550.0,Echnebi_Defteri_206,"Leccun, Beglerbegi of Sam; Beg of",delete,Addressee,,,
2552.0,Echnebi_Defteri_208,"Mısır, Beglerbegi of",delete,Addressee,,,
2553.0,Echnebi_Defteri_210,"Mora, Beg; Kadi of",delete,Addressee,,,
2554.0,Echnebi_Defteri_210,"Nicolich, Simon",,Translator (Dragoman),,,
2555.0,Echnebi_Defteri_211,"Pasa, Kapudan; oglu, Almor Nani; Evrenus",parse,Addressee,,,"Pasa, Kapudan; oglu, Almor Nani; Evrenus|Addressee|Nicolich, Simon|Mentioned"
2561.0,Echnebi_Defteri_212,[Gianesin,delete,undetermined,,,
2562.0,Echnebi_Defteri_212,[Gianesin Salvago],"Salvago, Gianesin",undetermined,,,
2559.0,Echnebi_Defteri_212,Cenari,"Salvago, Gianesin",undetermined,,,
2560.0,Echnebi_Defteri_212,Cenazi,"Salvago, Gianesin",undetermined,,,
2558.0,Echnebi_Defteri_212,Evrenus,,Mentioned,,,
2563.0,Echnebi_Defteri_212,Kavalir,delete,undetermined,,,
2557.0,Echnebi_Defteri_212,"oglu, Almor Nani","Nani, Almoro",Mentioned,,,
2556.0,Echnebi_Defteri_212,Zakoyar,,Translator (Dragoman),,,
2564.0,Echnebi_Defteri_213,"Rumeli, Begs; Kadıs; Voyvodas in",delete,Addressee,,,
2565.0,Echnebi_Defteri_213,"Salvago], Francesko Kondarin [Francesco Contarini]",,Mentioned,,,
2566.0,Echnebi_Defteri_214,"Rumelia, Sancakbegis and Qadis in",delete,Addressee,,,
2568.0,Echnebi_Defteri_216,"Bailo, Venetian",delete,Translator (Dragoman),,,
2567.0,Echnebi_Defteri_216,"Sakiz, Beg; Kadi of; Sakiz",delete,Addressee,,,
2569.0,Echnebi_Defteri_217,"Sakiz, Kadi of Izmir;",delete,Addressee,,,
2570.0,Echnebi_Defteri_218,"Beglerbegi of Sam; Abdulkadir, Emir Ahmed;",parse,Addressee,,,"Beglerbegi of Sam; Abdulkadir, Emir Ahmed;|Addressee"
2571.0,Echnebi_Defteri_219,"Sofya, Kadis of Filibe; Fransua",Fransua,Addressee,,,
2572.0,Echnebi_Defteri_22,"Misir, Beglergebi; Kadi; Defterdar of",delete,Addressee,,,
2574.0,Echnebi_Defteri_220,Fransua,,Mentioned,,,
2573.0,Echnebi_Defteri_220,"The Beglerbegis, Sancakbeglers and Kadis of Sam",delete,Addressee,,,
2575.0,Echnebi_Defteri_221,"Venice, All the Begs; Kadıs; Dizdars; Neferat Agas on the sea from the Sublime Porte to",delete,Addressee,,,
2576.0,Echnebi_Defteri_222,"Yabana, Beg; Kadi of",parse,Addressee,,,"Yabana, Beg; Kadi of|Addressee"
2577.0,Echnebi_Defteri_224,Kadıs of Nakşa; Değirmenlik; Yaris; Islands on Akdeniz,delete,Addressee,,,
2578.0,Echnebi_Defteri_225,"Ayamavra, Kapudanbasi; Kadi of",delete,Addressee,,,
2579.0,Echnebi_Defteri_226,"Begs, Venedik doju",delete,Addressee,,,
2580.0,Echnebi_Defteri_226,"Borisi], Markanton [Marcantonio",,Translator (Dragoman),,,
2581.0,Echnebi_Defteri_226,mevlana Ali,Mevlana Ali,Süleyman han,,,
2582.0,Echnebi_Defteri_226,undetermined,delete,Markanton [Marcantonio,,,
2583.0,Echnebi_Defteri_227,"Begs, Venetian",delete,Addressee,,,
2585.0,Echnebi_Defteri_227,"Borisi], mevlana Ali",Mevlana Ali,Mentioned,,,
2584.0,Echnebi_Defteri_227,"Koalir, Cristoforo Valier","Valier, Cristoforo",Translator (Dragoman),,,
2587.0,Echnebi_Defteri_227,Markanton [Marcantonio,,Mentioned,,,
2586.0,Echnebi_Defteri_227,Süleyman han,,Mentioned,,,
2588.0,Echnebi_Defteri_228,Beglerbegi of Bosna; Begs,delete,Addressee,,,
2594.0,Echnebi_Defteri_228,Cenarin,"Salvago, Gianesin",undetermined,,,
2593.0,Echnebi_Defteri_228,Cenavin,"Salvago, Gianesin",undetermined,,,
2591.0,Echnebi_Defteri_228,Cinarin,,undetermined,,,
2592.0,Echnebi_Defteri_228,Cinavin,,undetermined,,,
2589.0,Echnebi_Defteri_228,Kadıs from the Sublime Porte to Bosna,delete,undetermined,,,
2590.0,Echnebi_Defteri_228,"Salvago], Almorò Nani",,undetermined,,,
2597.0,Echnebi_Defteri_229,Cenari; Cenazi,"Salvago, Gianesin",undetermined,,,
2596.0,Echnebi_Defteri_229,Dergah-ı muallam kapıcılarından,delete,undetermined,,,
2595.0,Echnebi_Defteri_229,Kadıs from Asitane-i Saadet to Bosna,delete,Addressee,,,
2598.0,Echnebi_Defteri_23,"Sakiz, Beg of Iskenderiye; Beg of",delete,Addressee,,,
2599.0,Echnebi_Defteri_230,"Bostancıbaşı, Kadı of Galata",delete,Addressee,,,
2602.0,Echnebi_Defteri_230,Fransa,delete,undetermined,,,
2601.0,Echnebi_Defteri_230,Ingiltere,delete,undetermined,,,
2600.0,Echnebi_Defteri_230,Venedik,delete,undetermined,,,
2603.0,Echnebi_Defteri_231,"Bursa, Hasan Pasa; Kadi of",Hasan Paşa - Bursa Kadısı,Addressee,,,
2604.0,Echnebi_Defteri_231,"Venedik, Ingiltere",delete,Mentioned,,,
2605.0,Echnebi_Defteri_232,"Dirac, Beglerbegi of Avlonya",delete,Addressee,,,
2606.0,Echnebi_Defteri_232,"Kadi of; Pasa, Ali",Ali Paşa,undetermined,,,
2607.0,Echnebi_Defteri_233,"Dizdarlari, Beglerbegis",delete,Addressee,,,
2609.0,Echnebi_Defteri_233,Kadis,delete,undetermined,,,
2608.0,Echnebi_Defteri_233,"Pasa, Ali",Ali Paşa,Mentioned,,,
2615.0,Echnebi_Defteri_234,all Kala,delete,undetermined,,,
2611.0,Echnebi_Defteri_234,Bogaz Hisarı,delete,undetermined,,,
2612.0,Echnebi_Defteri_234,Bozada,delete,undetermined,,,
2610.0,Echnebi_Defteri_234,"Dizdars., Begs on the sea; Kadıs of Sakız",delete,Addressee,,,
2614.0,Echnebi_Defteri_234,Kapudans on the sea,delete,undetermined,,,
2613.0,Echnebi_Defteri_234,other Kadıs on the sea,delete,undetermined,,,
2619.0,Echnebi_Defteri_235,Adamlarından; tercüman,delete,undetermined,,,
2621.0,Echnebi_Defteri_235,Cenazi; [Gianesin,"Salvago, Gianesin",undetermined,,,
2620.0,Echnebi_Defteri_235,darende; Cenari,delete,undetermined,,,
2616.0,Echnebi_Defteri_235,"Dubrovnik, All sancak beyis",delete,Addressee,,,
2618.0,Echnebi_Defteri_235,kadıs from the Sublim Porte Salvago,delete,undetermined,,,
2617.0,Echnebi_Defteri_235,"Salvago], Cenari",,Translator (Dragoman),,,
2625.0,Echnebi_Defteri_236,darende,delete,Mentioned,,,
2622.0,Echnebi_Defteri_236,"Galata, Judges of Istanbul and",delete,Addressee,,,
2623.0,Echnebi_Defteri_236,"Salvago], Adamlarından",,Mentioned,,,
2624.0,Echnebi_Defteri_236,tercüman,delete,Mentioned,,,
2626.0,Echnebi_Defteri_237,"Galata, Kadi of; Borisi",delete,Addressee,,,
2627.0,Echnebi_Defteri_237,Marcantonio Borisi; Alessandra,parse,undetermined,,,"Galata, Kadi of; Borisi, Marcantonio Borisi; Alessandra|Addressee"
2630.0,Echnebi_Defteri_238,Alessandra,,Mentioned,,,
2629.0,Echnebi_Defteri_238,"Borisi, Marcantonio Borisi",,Mentioned,,,
2628.0,Echnebi_Defteri_238,"Galata, Kadi of; Ali, mevlana",delete,Addressee,,,
2632.0,Echnebi_Defteri_239,"Ali, mevlana",Mevlana Ali,Mentioned,,,
2631.0,Echnebi_Defteri_239,"Galata, Kadis of Istanbul;",delete,Addressee,,,
2633.0,Echnebi_Defteri_242,"Girid, Begs; Kadıs; Hisar Dizdars in the area from the sublime porte to; Valier]",delete,Addressee,,,
2635.0,Echnebi_Defteri_242,Hristo Kordalir [Cristoforo,,undetermined,,,
2634.0,Echnebi_Defteri_242,"Valier], Hristo Kordalir [Cristoforo",parse,Translator (Dragoman),,,"Girid, Begs; Kadıs; Hisar Dizdars in the area from the sublime porte to; Valier], Hristo Kordalir [Cristoforo|Addressee|Valier], Hristo Kordalir [Cristoforo|Translator (Dragoman)"
2636.0,Echnebi_Defteri_244,Beglerbegi; Kadi of Haleb,delete,Addressee,,,
2637.0,Echnebi_Defteri_245,"Haleb, Beglergei; Defterdar of",delete,Addressee,,,
2638.0,Echnebi_Defteri_245,"Kontarin, Simon","Contarini, Simon",undetermined,,,
2639.0,Echnebi_Defteri_246,"Haleb, Davud Pasa; previous Beglerbegi of",Davud Paşa - Sabıkan Haleb Beylerbeyi,Addressee,,,
2640.0,Echnebi_Defteri_246,"Paşa, Mahmud",Mahmud Paşa,undetermined,,,
2641.0,Echnebi_Defteri_247,"Hersek, Beg; Kadi of",delete,Addressee,,,
2642.0,Echnebi_Defteri_248,"Ileyh, Müşarün",delete,Addressee,,,
2644.0,Echnebi_Defteri_249,"Domenico, Giovan",,Translator (Dragoman),,,
2643.0,Echnebi_Defteri_249,"Inebahti, Begs and Kadi of Mora",delete,Addressee,,,
2646.0,Echnebi_Defteri_250,consul,delete,Translator (Dragoman),,,
2647.0,Echnebi_Defteri_250,"Dominikoski, Covan",,undetermined,,,
2645.0,Echnebi_Defteri_250,"Inebahti, Begs and Kadi of Mora; Mizistre",delete,Addressee,,,
2648.0,Echnebi_Defteri_251,"Inoz, Kadı of",delete,Addressee,,,
2649.0,Echnebi_Defteri_252,"Ipsala, Kadıs of Gelibolu; Ruscuk;",parse,Addressee,,,"Ipsala, Kadıs of Gelibolu; Ruscuk;|Addressee"
2650.0,Echnebi_Defteri_254,Kadi of Izmir; Vezir Mehmed Pasa,Mehmed Paşa -  İzmir Kadısı,Addressee,,,
2651.0,Echnebi_Defteri_255,Vezir Mehmed Pasa,Mehmed Paşa - Vezir,Mentioned,,,
2652.0,Echnebi_Defteri_257,"Izmir, Kadi of; Ancol",delete,Addressee,,,
2654.0,Echnebi_Defteri_258,Ancol,,Mentioned,,,
2653.0,Echnebi_Defteri_258,"Kıbrıs, Beglerbegi; Defterdar of",delete,Addressee,,,
2655.0,Echnebi_Defteri_259,"Kile, Kadi of; Marko",,Addressee,,,
2656.0,Echnebi_Defteri_26,Venetian Doge,delete,Addressee,,,
2658.0,Echnebi_Defteri_261,Kadıs in the mentioned,delete,"Yanikof, Ilyas",,,
2657.0,Echnebi_Defteri_261,"liva, Beg of Avlonya",delete,Addressee,,,
2659.0,Echnebi_Defteri_262,"mahruse, All the sancak begis; kadıs; voyvodas in Memalik-i; Brutti, Barnaba","Brutti, Barnaba",Addressee,,,
2660.0,Echnebi_Defteri_262,"Yanikof, Ilyas",,Mentioned,,,
2661.0,Echnebi_Defteri_263,"Miri, Mayoli",,Addressee,,,
2663.0,Echnebi_Defteri_264,"Katarina, Bashto;",,Translator (Dragoman),,,
2662.0,Echnebi_Defteri_264,"Naksa, Beglerbegi of Cezair Kapudan Ca'fer; Kadi of; Katarina, Bashto;",Cafer - Kapudan ve Cezair Beylerbeyi,Addressee,,,
2665.0,Echnebi_Defteri_265,"Katarina, Bashto",,Mentioned,,,
2664.0,Echnebi_Defteri_265,"Naksha, Beg of Mora; Kadi of",delete ,Addressee,,,
2666.0,Echnebi_Defteri_266,"of, Beg; Kadi; Yani, Kiryako; Suleyman Reis;",parse,Addressee,,,"of, Beg; Kadi; Yani, Kiryako; Suleyman Reis;|Addressee"
2667.0,Echnebi_Defteri_267,"of, Kadi",delete,Addressee,,,
2669.0,Echnebi_Defteri_267,Suleyman Reis,,Mentioned,,,
